transactionid,cardid,AmountRange,id_2,id_19,id_20,id_30,id_31,id_33,deviceType,deviceinfo,productcd,card4,card6,addr1,addr2,dist1,dist2,P_emailDomain,R_emailDomain,isFraud
3373252,12544-321-150-226,"(49.5 - 58.5]","(87347 - 112122]","(-inf - 175.5]","(507.5 - 549.5]","Windows 10","edge 16.0",id_33Null,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_aol.com,FALSE
3374649,12544-321-150-226,"(75.5 - 100.5]","(-inf - 38911.5]","(175.5 - 252.5]","(416 - 506.5]","Windows 7","chrome 64.0",1680x1050,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3375092,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(416 - 506.5]","Windows 10","chrome 64.0",1366x768,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(626.5 - +inf)",P_emailDomainNull,R_gmail.com,FALSE
3378928,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(266.5 - 316.5]","(-inf - 214.5]","iOS 11.2.6","mobile safari generic",2208x1242,mobile,"iOS Device",R,visa,debit,"(204.5 - 264.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3379888,12544-321-150-226,"(58.5 - 75.5]","(141357.5 - 176963]","(316.5 - 383.5]","(596.5 - +inf)","iOS 11.2.6","mobile safari generic",2208x1242,mobile,"iOS Device",R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3382624,12544-321-150-226,"(75.5 - 100.5]","(141357.5 - 176963]","(266.5 - 316.5]","(214.5 - 304.5]","iOS 11.2.6","mobile safari generic",1136x640,mobile,"iOS Device",R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_hotmail.com,FALSE
3384199,12544-321-150-226,"(26.5 - 36.5]","(38911.5 - 63489.5]","(316.5 - 383.5]","(416 - 506.5]","iOS 11.2.2","mobile safari generic",2436x1125,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3384219,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(175.5 - 252.5]","(416 - 506.5]","Windows 10","chrome 64.0",1920x1080,desktop,Windows,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_gmail.com,R_gmail.com,FALSE
3385810,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome 64.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3386265,12544-321-150-226,"(49.5 - 58.5]","(63489.5 - 87347]","(427.5 - 542.5]","(507.5 - 549.5]","Windows 10","edge 16.0",1440x900,desktop,Windows,H,visa,debit,"(314.5 - 325.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_emailDomainNull,FALSE
3387964,12544-321-150-226,"(75.5 - 100.5]","(112122 - 141357.5]","(316.5 - 383.5]","(214.5 - 304.5]","iOS 10.3.2","mobile safari generic",2208x1242,mobile,"iOS Device",R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_gmail.com,FALSE
3392392,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome 65.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3396388,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome 65.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3396460,12544-321-150-226,"(49.5 - 58.5]","(112122 - 141357.5]","(383.5 - 416.5]","(416 - 506.5]","iOS 11.2.6","mobile safari generic",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_aol.com,FALSE
3396557,12544-321-150-226,"(160.5 - 279.5]","(296641 - 426782]","(316.5 - 383.5]","(326 - 416]",id_30Null,"samsung browser 7.0",id_33Null,mobile,deviceInfoNull,C,visa,debit,"(290.5 - 291.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3398670,12544-321-150-226,"(75.5 - 100.5]","(-inf - 38911.5]","(266.5 - 316.5]","(326 - 416]","Android 7.1.1","chrome 65.0 for android",2220x1081,mobile,"SM-N950U Build/NMF26X",H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3398672,12544-321-150-226,"(75.5 - 100.5]","(-inf - 38911.5]","(266.5 - 316.5]","(326 - 416]","Android 7.1.1","chrome 65.0 for android",2220x1081,mobile,"SM-N950U Build/NMF26X",H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3403751,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(-inf - 175.5]","(416 - 506.5]","Windows 10","edge 16.0",1920x1080,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_verizon.net,FALSE
3406334,12544-321-150-226,"(75.5 - 100.5]","(-inf - 38911.5]","(383.5 - 416.5]","(416 - 506.5]","Android 7.1.1","chrome 65.0 for android",1280x720,mobile,SM-J700P,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_gmail.com,FALSE
3411222,12544-321-150-226,"(-inf - 26.5]","(296641 - 426782]","(265.5 - 266.5]","(416 - 506.5]",id_30Null,"samsung browser 6.4",id_33Null,mobile,"SAMSUNG SM-A520F Build/NRD90M",C,visa,debit,"(290.5 - 291.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_outlook.com,R_outlook.com,FALSE
3412677,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(-inf - 175.5]","(507.5 - 549.5]","Windows 10","chrome 65.0",1920x1080,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3412801,12544-321-150-226,"(49.5 - 58.5]","(112122 - 141357.5]","(316.5 - 383.5]","(-inf - 214.5]","iOS 11.2.6","mobile safari generic",2208x1242,mobile,"iOS Device",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_ymail.com,R_gmail.com,FALSE
3414905,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","chrome 65.0",1680x1050,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3417616,12544-321-150-226,"(75.5 - 100.5]","(141357.5 - 176963]","(175.5 - 252.5]","(-inf - 214.5]","Windows 10","firefox 57.0",1366x768,desktop,Windows,H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,TRUE
3418981,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome 65.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3421437,12544-321-150-226,"(58.5 - 75.5]","(224296.5 - 296641]","(-inf - 175.5]","(549.5 - 564.5]",id_30Null,"chrome 65.0 for android",id_33Null,mobile,"XT1021 Build/LPCS23.13-34.8-3",C,visa,debit,"(290.5 - 291.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,TRUE
3421760,12544-321-150-226,"(75.5 - 100.5]","(141357.5 - 176963]","(316.5 - 383.5]","(416 - 506.5]","Android 7.0","chrome 62.0 for android",2560x1440,mobile,"SM-G925T Build/NRD90M",R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3421767,12544-321-150-226,"(75.5 - 100.5]","(112122 - 141357.5]","(316.5 - 383.5]","(416 - 506.5]","Android 7.0","chrome 62.0 for android",2560x1440,mobile,"SM-G925T Build/NRD90M",R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_earthlink.net,FALSE
3421785,12544-321-150-226,"(75.5 - 100.5]","(426782 - +inf)","(316.5 - 383.5]","(416 - 506.5]","Android 7.0","chrome 62.0 for android",2560x1440,mobile,"SM-G925T Build/NRD90M",R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_earthlink.net,FALSE
3422174,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(214.5 - 304.5]","Mac OS X 10_13_3","chrome 65.0",1366x768,desktop,MacOS,H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3423300,12544-321-150-226,"(58.5 - 75.5]","(38911.5 - 63489.5]","(383.5 - 416.5]","(416 - 506.5]","Windows 10","edge 16.0",1366x768,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3426452,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(-inf - 175.5]","(507.5 - 549.5]","Windows 10","chrome 65.0",1366x768,desktop,Windows,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_emailDomainNull,FALSE
3426461,12544-321-150-226,"(-inf - 26.5]","(87347 - 112122]","(-inf - 175.5]","(416 - 506.5]","iOS 11.2.6","mobile safari generic",2208x1242,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_juno.com,R_gmail.com,FALSE
3427495,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(-inf - 175.5]","(416 - 506.5]","Windows 7","chrome 64.0",1920x1080,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_hotmail.com,FALSE
3433231,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 7","ie 11.0 for desktop",1920x1080,desktop,Trident/7.0,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_emailDomainNull,FALSE
3435552,12544-321-150-226,"(-inf - 26.5]","(112122 - 141357.5]","(427.5 - 542.5]","(507.5 - 549.5]","iOS 11.3.0","mobile safari generic",2208x1242,mobile,"iOS Device",H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_anonymous.com,FALSE
3436332,12544-321-150-226,"(49.5 - 58.5]","(-inf - 38911.5]","(175.5 - 252.5]","(214.5 - 304.5]","Windows 10","chrome 65.0",1920x1080,desktop,Windows,H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_icloud.com,FALSE
3437075,12544-321-150-226,"(-inf - 26.5]","(87347 - 112122]","(266.5 - 316.5]","(326 - 416]","iOS 11.3.0","mobile safari generic",2208x1242,mobile,"iOS Device",H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_aol.com,FALSE
3439071,12544-321-150-226,"(49.5 - 58.5]","(63489.5 - 87347]","(316.5 - 383.5]","(-inf - 214.5]","Windows 10","ie 11.0 for desktop",1919x1079,desktop,Trident/7.0,H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_emailDomainNull,FALSE
3441945,12544-321-150-226,"(49.5 - 58.5]","(63489.5 - 87347]","(-inf - 175.5]","(214.5 - 304.5]","Windows 7","ie 11.0 for desktop",1440x900,desktop,rv:11.0,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3442646,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(175.5 - 252.5]","(416 - 506.5]","Windows 10","chrome 65.0",1728x972,desktop,Windows,H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3447425,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(427.5 - 542.5]","(596.5 - +inf)","iOS 11.2.0","mobile safari generic",2208x1242,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3447428,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(596.5 - +inf)","iOS 11.2.0","mobile safari generic",2208x1242,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3456373,12544-321-150-226,"(75.5 - 100.5]","(296641 - 426782]","(316.5 - 383.5]","(326 - 416]","iOS 11.3.0","mobile safari generic",2048x1536,mobile,"iOS Device",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3460191,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 8.1","chrome 60.0",1600x900,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3463386,12544-321-150-226,"(75.5 - 100.5]","(112122 - 141357.5]","(266.5 - 316.5]","(-inf - 214.5]","iOS 11.3.0","mobile safari generic",2436x1125,mobile,"iOS Device",R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3464593,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Mac OS X 10_11_6","safari generic",1280x800,desktop,MacOS,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3465367,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(175.5 - 252.5]","(416 - 506.5]","iOS 11.3.0","mobile safari generic",1334x750,mobile,"iOS Device",S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(0.5 - 6.5]",P_emailDomainNull,R_hotmail.com,FALSE
3466274,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(542.5 - +inf)","(416 - 506.5]","Windows 7","ie 11.0 for desktop",1599x899,desktop,rv:11.0,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_anonymous.com,FALSE
3467162,12544-321-150-226,"(49.5 - 58.5]","(141357.5 - 176963]","(-inf - 175.5]","(507.5 - 549.5]","iOS 11.3.0","mobile safari generic",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3467765,12544-321-150-226,"(75.5 - 100.5]","(112122 - 141357.5]","(427.5 - 542.5]","(596.5 - +inf)","iOS 11.3.0","mobile safari generic",2732x2048,mobile,"iOS Device",R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_aol.com,R_anonymous.com,FALSE
3468899,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(316.5 - 383.5]","(326 - 416]","Android 5.1.1","chrome 54.0 for android",2560x1600,mobile,SM-P607T,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(626.5 - +inf)",P_emailDomainNull,R_gmail.com,FALSE
3469706,12544-321-150-226,"(-inf - 26.5]","(112122 - 141357.5]","(427.5 - 542.5]","(-inf - 214.5]","Mac OS X 10_13_4","safari generic",1440x900,desktop,MacOS,H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3470586,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 7","chrome generic",1920x1080,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_anonymous.com,FALSE
3471311,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(-inf - 175.5]","(416 - 506.5]","Windows 7","ie 11.0 for desktop",1600x1200,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_anonymous.com,FALSE
3471599,12544-321-150-226,"(49.5 - 58.5]","(63489.5 - 87347]",id_19Null,id_20Null,"Windows 10","ie 11.0 for desktop",1280x1024,desktop,Trident/7.0,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3473040,12544-321-150-226,"(116.5 - 160.5]","(-inf - 38911.5]","(175.5 - 252.5]","(214.5 - 304.5]","Mac OS X 10_13_4","chrome 65.0",1366x768,desktop,MacOS,H,visa,debit,"(291.5 - 314.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3473050,12544-321-150-226,"(116.5 - 160.5]","(176963 - 224296.5]","(175.5 - 252.5]","(214.5 - 304.5]","Mac OS X 10_13_4","chrome 65.0",1366x768,desktop,MacOS,H,visa,debit,"(291.5 - 314.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3473054,12544-321-150-226,"(116.5 - 160.5]","(141357.5 - 176963]","(175.5 - 252.5]","(214.5 - 304.5]","Mac OS X 10_13_4","chrome 65.0",1366x768,desktop,MacOS,H,visa,debit,"(291.5 - 314.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3473063,12544-321-150-226,"(116.5 - 160.5]","(141357.5 - 176963]","(175.5 - 252.5]","(214.5 - 304.5]","Mac OS X 10_13_4","chrome 65.0",1366x768,desktop,MacOS,H,visa,debit,"(291.5 - 314.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3473072,12544-321-150-226,"(116.5 - 160.5]","(-inf - 38911.5]","(175.5 - 252.5]","(214.5 - 304.5]","Mac OS X 10_13_4","chrome 65.0",1366x768,desktop,MacOS,H,visa,debit,"(291.5 - 314.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3474991,12544-321-150-226,"(49.5 - 58.5]","(112122 - 141357.5]","(175.5 - 252.5]","(326 - 416]",id_30Null,"edge 16.0",id_33Null,desktop,Windows,C,visa,debit,"(290.5 - 291.5]","(86.5 - 87.5]",dist1Null,"(626.5 - +inf)",P_gmail.com,R_gmail.com,FALSE
3475641,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome generic",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3476056,12544-321-150-226,"(116.5 - 160.5]","(-inf - 38911.5]","(175.5 - 252.5]","(214.5 - 304.5]","Mac OS X 10_13_4","chrome 65.0",1366x768,desktop,MacOS,H,visa,debit,"(291.5 - 314.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3476363,12544-321-150-226,"(116.5 - 160.5]","(141357.5 - 176963]","(542.5 - +inf)","(416 - 506.5]","Android 8.1.0","chrome generic for android",2882x1442,mobile,"Pixel 2 XL Build/OPM2.171019.029",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3480949,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Mac OS X 10_10_5","safari generic",2560x1600,desktop,MacOS,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3481206,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","chrome 65.0",1920x1080,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_aol.com,FALSE
3482729,12544-321-150-226,"(75.5 - 100.5]","(63489.5 - 87347]","(383.5 - 416.5]","(214.5 - 304.5]","iOS 11.3.0","mobile safari generic",1136x640,mobile,"iOS Device",R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,"(132.5 - 199.5]",P_gmail.com,R_hotmail.com,FALSE
3484668,12544-321-150-226,"(75.5 - 100.5]","(-inf - 38911.5]","(316.5 - 383.5]","(507.5 - 549.5]","iOS 11.2.6","mobile safari generic",1334x750,mobile,"iOS Device",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_me.com,R_me.com,FALSE
3487581,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]",id_19Null,id_20Null,"Windows 10","edge 14.0",1919x1079,desktop,Windows,S,visa,debit,"(204.5 - 264.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3487740,12544-321-150-226,"(116.5 - 160.5]","(63489.5 - 87347]","(-inf - 175.5]","(416 - 506.5]","Windows 10","ie 11.0 for desktop",1680x1050,desktop,Trident/7.0,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_verizon.net,FALSE
3487817,12544-321-150-226,"(116.5 - 160.5]","(-inf - 38911.5]","(-inf - 175.5]","(416 - 506.5]","Windows 10","ie 11.0 for desktop",1680x1050,desktop,Trident/7.0,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_verizon.net,FALSE
3493205,12544-321-150-226,"(36.5 - 49.5]","(-inf - 38911.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome generic",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3496753,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome generic",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3497612,12544-321-150-226,"(58.5 - 75.5]","(141357.5 - 176963]","(266.5 - 316.5]","(326 - 416]","iOS 11.2.6","mobile safari generic",2208x1242,mobile,"iOS Device",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_comcast.net,R_gmail.com,FALSE
3502189,12544-321-150-226,"(49.5 - 58.5]","(-inf - 38911.5]","(-inf - 175.5]","(596.5 - +inf)","Windows 10","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3502360,12544-321-150-226,"(-inf - 26.5]","(296641 - 426782]","(427.5 - 542.5]","(-inf - 214.5]","Android 7.0","chrome generic for android",1920x1080,mobile,"SM-G930T Build/NRD90M",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_anonymous.com,FALSE
3503895,12544-321-150-226,"(58.5 - 75.5]","(224296.5 - 296641]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","ie 11.0 for tablet",1366x767,desktop,Trident/7.0,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3504983,12544-321-150-226,"(49.5 - 58.5]","(224296.5 - 296641]","(427.5 - 542.5]","(596.5 - +inf)","iOS 11.3.1","mobile safari generic",1334x750,mobile,"iOS Device",R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_aol.com,R_gmail.com,FALSE
3506139,12544-321-150-226,"(116.5 - 160.5]","(87347 - 112122]","(383.5 - 416.5]","(214.5 - 304.5]","iOS 11.2.6","mobile safari generic",1334x750,mobile,"iOS Device",R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3508862,12544-321-150-226,"(279.5 - +inf)","(176963 - 224296.5]","(316.5 - 383.5]","(416 - 506.5]","Windows 10","edge 15.0",1920x1080,desktop,Windows,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3509432,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(266.5 - 316.5]","(326 - 416]","iOS 11.3.0","mobile safari 11.0",1334x750,mobile,"iOS Device",S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(66.5 - 132.5]",P_emailDomainNull,R_hotmail.com,FALSE
3509990,12544-321-150-226,"(49.5 - 58.5]","(63489.5 - 87347]","(427.5 - 542.5]","(-inf - 214.5]","iOS 10.2.0","mobile safari 10.0",2048x1536,mobile,"iOS Device",R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_att.net,FALSE
3511331,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(316.5 - 383.5]","(596.5 - +inf)","Windows 10","chrome 66.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(199.5 - 377.5]",P_emailDomainNull,R_gmail.com,FALSE
3511727,12544-321-150-226,"(58.5 - 75.5]","(112122 - 141357.5]","(175.5 - 252.5]","(-inf - 214.5]",id_30Null,"ie 11.0 for desktop",id_33Null,desktop,rv:11.0,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_msn.com,R_msn.com,FALSE
3513927,12544-321-150-226,"(36.5 - 49.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 8.1","chrome 60.0",1600x900,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
